Fecha,Producto 273,Producto 0,Producto 1,Producto 5,Producto 8,Producto 21,Producto 12,Producto 22,Producto 186,Producto 20,Producto 33,Producto 245,Producto 16,Producto 17,Producto 38,Producto 134,Producto 37,Producto 59,Producto 248,Producto 122
2022-06-06,14.0,45.5,7.0,21.0,3.5,3.5,3.5,7.0,0.0,3.5,0.0,0.0,0.0,7.0,0.0,3.5,7.0,3.5,0.0,3.5
2022-06-07,3.5,42.0,80.5,24.5,7.0,3.5,0.0,3.5,0.0,3.5,3.5,0.0,3.5,3.5,7.0,3.5,0.0,0.0,0.0,3.5
2022-06-08,10.5,17.5,28.0,31.5,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
2022-06-09,0.0,17.5,10.5,28.0,3.5,0.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,7.0,3.5,0.0,0.0,0.0
2022-06-10,24.5,17.5,52.5,7.0,3.5,3.5,3.5,3.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11,24.5,24.5,3.5,10.5,3.5,7.0,3.5,0.0,0.0,3.5,0.0,0.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12,24.5,10.5,10.5,14.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2022-06-13,17.5,14.0,14.0,14.0,3.5,7.0,10.5,3.5,0.0,3.5,0.0,0.0,3.5,0.0,3.5,0.0,3.5,0.0,0.0,0.0
2022-06-14,3.5,21.0,7.0,10.5,3.5,7.0,0.0,7.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3.5,14.0,0.0,0.0,0.0
2022-06-15,3.5,14.0,3.5,10.5,3.5,3.5,3.5,7.0,0.0,3.5,3.5,0.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,3.5
2022-06-16,24.5,3.5,0.0,10.5,0.0,7.0,0.0,3.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.5
2022-06-17,7.0,7.0,3.5,0.0,10.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0
2022-06-18,3.5,7.0,0.0,10.5,3.5,7.0,14.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,3.5,0.0,0.0,3.5
2022-06-19,10.5,35.0,7.0,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,7.0,0.0,3.5,0.0,3.5
2022-06-20,3.5,3.5,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0
2022-06-21,0.0,14.0,31.5,3.5,0.0,3.5,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0
2022-06-22,14.0,10.5,10.5,7.0,0.0,7.0,7.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0
2022-06-23,31.5,45.5,24.5,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0
2022-06-24,28.0,14.0,17.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0
2022-06-25,10.5,7.0,7.0,3.5,0.0,10.5,7.0,17.5,0.0,0.0,3.5,0.0,0.0,7.0,0.0,0.0,3.5,0.0,0.0,3.5
2022-06-26,17.5,14.0,14.0,10.5,3.5,0.0,0.0,0.0,0.0,7.0,10.5,0.0,0.0,3.5,0.0,3.5,0.0,0.0,0.0,7.0
2022-06-27,14.0,28.0,17.5,14.0,3.5,7.0,0.0,0.0,0.0,7.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,3.5
2022-06-28,17.5,7.0,14.0,3.5,7.0,3.5,0.0,3.5,0.0,10.5,0.0,0.0,0.0,7.0,3.5,0.0,0.0,3.5,0.0,0.0
2022-06-29,7.0,7.0,3.5,7.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0
2022-06-30,7.0,7.0,66.5,3.5,3.5,0.0,3.5,0.0,0.0,10.5,3.5,0.0,0.0,14.0,3.5,3.5,0.0,3.5,0.0,0.0
2022-07-01,28.0,7.0,3.5,3.5,14.0,10.5,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,7.0
2022-07-02,38.5,21.0,14.0,7.0,0.0,10.5,0.0,3.5,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2022-07-03,14.0,10.5,14.0,10.5,0.0,10.5,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,0.0,0.0,3.5,0.0,3.5
2022-07-04,17.5,31.5,14.0,10.5,7.0,7.0,3.5,7.0,0.0,10.5,0.0,0.0,7.0,0.0,0.0,3.5,0.0,0.0,0.0,7.0
2022-07-05,10.5,14.0,10.5,7.0,3.5,10.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
2022-07-06,28.0,14.0,3.5,7.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0
2022-07-07,17.5,17.5,21.0,3.5,7.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,14.0,21.0,7.0,14.0,3.5,3.5,0.0,0.0,0.0,3.5,0.0,0.0,3.5,3.5,0.0,3.5,0.0,0.0,3.5,0.0
2022-07-09,80.5,24.5,31.5,7.0,7.0,3.5,7.0,3.5,0.0,3.5,3.5,3.5,3.5,0.0,3.5,10.5,0.0,0.0,0.0,3.5
2022-07-10,87.5,24.5,24.5,7.0,0.0,7.0,3.5,3.5,0.0,0.0,0.0,0.0,3.5,0.0,7.0,10.5,0.0,0.0,3.5,3.5
2022-07-11,70.0,42.0,24.5,21.0,14.0,3.5,0.0,0.0,3.5,10.5,0.0,7.0,0.0,0.0,0.0,24.5,0.0,3.5,0.0,3.5
2022-07-12,77.0,24.5,7.0,21.0,3.5,10.5,7.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,7.0,3.5,0.0,0.0,0.0,0.0
2022-07-13,66.5,21.0,14.0,3.5,10.5,14.0,3.5,7.0,0.0,0.0,0.0,7.0,10.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,70.0,10.5,3.5,0.0,3.5,0.0,0.0,3.5,0.0,3.5,0.0,7.0,0.0,3.5,0.0,3.5,0.0,0.0,0.0,7.0
2022-07-15,98.0,35.0,28.0,14.0,0.0,3.5,7.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2022-07-16,133.0,14.0,3.5,10.5,3.5,3.5,7.0,3.5,0.0,0.0,0.0,17.5,17.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,101.5,28.0,17.5,3.5,14.0,7.0,3.5,0.0,0.0,3.5,0.0,3.5,3.5,7.0,3.5,0.0,0.0,0.0,0.0,7.0
2022-07-18,129.5,14.0,3.5,17.5,10.5,7.0,10.5,0.0,0.0,7.0,0.0,7.0,3.5,0.0,7.0,14.0,3.5,0.0,0.0,3.5
2022-07-19,77.0,17.5,21.0,14.0,0.0,17.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,10.5
2022-07-20,38.5,7.0,14.0,3.5,3.5,0.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,7.0,3.5,0.0,3.5,0.0,3.5
2022-07-21,73.5,14.0,49.0,28.0,0.0,3.5,0.0,3.5,3.5,0.0,3.5,3.5,0.0,0.0,7.0,3.5,0.0,0.0,0.0,3.5
2022-07-22,56.0,10.5,0.0,7.0,0.0,0.0,0.0,7.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,3.5,3.5,0.0,0.0,7.0
2022-07-23,73.5,7.0,17.5,0.0,10.5,7.0,10.5,0.0,3.5,0.0,0.0,3.5,10.5,0.0,3.5,0.0,0.0,3.5,3.5,3.5
2022-07-24,84.0,17.5,10.5,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,7.0,3.5,0.0,3.5,0.0,0.0
2022-07-25,91.0,38.5,14.0,14.0,0.0,3.5,3.5,3.5,10.5,3.5,3.5,0.0,0.0,0.0,0.0,3.5,0.0,3.5,0.0,3.5
2022-07-26,119.0,14.0,10.5,7.0,7.0,10.5,7.0,7.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
2022-07-27,126.0,21.0,10.5,3.5,3.5,0.0,3.5,21.0,0.0,10.5,0.0,3.5,0.0,3.5,0.0,14.0,3.5,0.0,0.0,14.0
2022-07-28,63.0,3.5,3.5,3.5,0.0,3.5,3.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0,3.5,0.0,0.0,7.0
2022-07-29,70.0,45.5,31.5,17.5,3.5,0.0,3.5,3.5,0.0,0.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5
2022-07-30,150.5,21.0,59.5,14.0,14.0,0.0,10.5,7.0,3.5,3.5,0.0,7.0,0.0,0.0,14.0,0.0,3.5,0.0,0.0,3.5
2022-07-31,136.5,31.5,0.0,7.0,7.0,14.0,3.5,0.0,3.5,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,3.5,3.5
2022-08-01,140.0,38.5,14.0,3.5,0.0,10.5,0.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0
2022-08-02,84.0,28.0,0.0,17.5,3.5,10.5,0.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0,3.5,3.5,0.0,3.5,0.0,0.0
2022-08-03,101.5,24.5,28.0,10.5,10.5,3.5,7.0,0.0,0.0,0.0,3.5,10.5,17.5,0.0,3.5,3.5,14.0,7.0,0.0,3.5
2022-08-04,101.5,38.5,7.0,0.0,0.0,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5
2022-08-05,122.5,38.5,21.0,3.5,10.5,3.5,3.5,7.0,3.5,0.0,3.5,10.5,0.0,0.0,3.5,0.0,0.0,10.5,0.0,0.0
2022-08-06,119.0,28.0,0.0,14.0,7.0,3.5,3.5,0.0,10.5,3.5,3.5,3.5,0.0,0.0,0.0,3.5,0.0,0.0,10.5,0.0
2022-08-07,73.5,17.5,3.5,17.5,7.0,3.5,3.5,10.5,3.5,0.0,3.5,0.0,3.5,0.0,3.5,3.5,0.0,0.0,0.0,3.5
2022-08-08,115.5,7.0,3.5,7.0,0.0,10.5,3.5,0.0,7.0,3.5,0.0,0.0,7.0,0.0,3.5,10.5,0.0,3.5,0.0,0.0
2022-08-09,140.0,21.0,0.0,7.0,3.5,3.5,14.0,7.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,7.0,0.0,0.0,7.0,3.5
2022-08-10,122.5,14.0,0.0,3.5,3.5,0.0,10.5,7.0,3.5,0.0,0.0,3.5,3.5,3.5,0.0,3.5,7.0,0.0,7.0,7.0
2022-08-11,87.5,3.5,0.0,14.0,3.5,0.0,0.0,7.0,0.0,3.5,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
2022-08-12,112.0,0.0,3.5,10.5,7.0,3.5,0.0,17.5,7.0,7.0,0.0,3.5,10.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0
2022-08-13,126.0,14.0,3.5,17.5,7.0,0.0,7.0,0.0,14.0,3.5,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,7.0
2022-08-14,126.0,42.0,0.0,0.0,17.5,7.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,3.5,7.0
2022-08-15,80.5,28.0,7.0,0.0,3.5,3.5,7.0,0.0,3.5,0.0,7.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0
2022-08-16,98.0,42.0,31.5,10.5,7.0,0.0,3.5,0.0,3.5,3.5,3.5,14.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,3.5
2022-08-17,80.5,14.0,3.5,3.5,7.0,0.0,0.0,7.0,10.5,3.5,0.0,3.5,0.0,0.0,3.5,0.0,0.0,3.5,0.0,3.5
2022-08-18,52.5,21.0,0.0,7.0,7.0,7.0,7.0,10.5,17.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0
2022-08-19,91.0,0.0,14.0,24.5,0.0,3.5,10.5,10.5,7.0,7.0,0.0,0.0,3.5,0.0,0.0,0.0,3.5,3.5,0.0,3.5
2022-08-20,147.0,7.0,38.5,14.0,3.5,0.0,0.0,3.5,3.5,10.5,0.0,0.0,3.5,0.0,7.0,7.0,3.5,0.0,0.0,3.5
2022-08-21,126.0,7.0,21.0,7.0,3.5,14.0,7.0,10.5,0.0,0.0,0.0,0.0,3.5,0.0,3.5,10.5,3.5,3.5,0.0,7.0
2022-08-22,164.5,10.5,28.0,7.0,0.0,10.5,7.0,3.5,7.0,0.0,7.0,3.5,0.0,0.0,0.0,3.5,3.5,3.5,7.0,7.0
2022-08-23,66.5,14.0,17.5,21.0,7.0,0.0,14.0,3.5,3.5,10.5,0.0,3.5,0.0,0.0,3.5,3.5,3.5,0.0,0.0,3.5
2022-08-24,105.0,7.0,35.0,21.0,3.5,3.5,3.5,0.0,7.0,3.5,7.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,7.0
2022-08-25,87.5,14.0,24.5,0.0,7.0,7.0,14.0,0.0,3.5,3.5,3.5,3.5,0.0,0.0,3.5,0.0,0.0,0.0,3.5,3.5
2022-08-26,112.0,10.5,7.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,3.5,0.0,7.0
2022-08-27,119.0,21.0,14.0,17.5,14.0,3.5,3.5,0.0,0.0,7.0,10.5,3.5,0.0,0.0,0.0,3.5,3.5,3.5,10.5,7.0
2022-08-28,119.0,28.0,10.5,7.0,10.5,0.0,14.0,0.0,7.0,3.5,7.0,3.5,3.5,0.0,7.0,3.5,7.0,0.0,0.0,3.5
2022-08-29,136.5,17.5,24.5,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
2022-08-30,112.0,7.0,35.0,3.5,3.5,14.0,3.5,7.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,0.0,0.0
2022-08-31,80.5,31.5,14.0,7.0,7.0,10.5,7.0,3.5,0.0,0.0,0.0,7.0,7.0,0.0,14.0,3.5,0.0,0.0,0.0,0.0
2022-09-01,101.5,3.5,21.0,10.5,0.0,3.5,3.5,0.0,3.5,3.5,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2022-09-02,112.0,80.5,14.0,28.0,0.0,0.0,10.5,0.0,10.5,0.0,0.0,3.5,0.0,0.0,10.5,3.5,0.0,0.0,3.5,3.5
2022-09-03,147.0,31.5,49.0,10.5,0.0,0.0,0.0,7.0,10.5,0.0,3.5,10.5,0.0,0.0,0.0,0.0,3.5,0.0,7.0,14.0
2022-09-04,94.5,38.5,17.5,14.0,3.5,10.5,3.5,0.0,0.0,3.5,3.5,3.5,10.5,0.0,0.0,10.5,3.5,3.5,0.0,0.0
2022-09-05,94.5,38.5,24.5,10.5,0.0,0.0,7.0,3.5,10.5,0.0,7.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
2022-09-06,136.5,52.5,7.0,24.5,7.0,3.5,14.0,3.5,3.5,0.0,0.0,0.0,3.5,0.0,3.5,0.0,0.0,0.0,10.5,3.5
2022-09-07,94.5,35.0,38.5,0.0,3.5,0.0,0.0,10.5,3.5,0.0,3.5,3.5,0.0,0.0,0.0,3.5,0.0,10.5,10.5,0.0
2022-09-08,87.5,28.0,119.0,17.5,7.0,0.0,7.0,3.5,3.5,0.0,3.5,3.5,0.0,3.5,10.5,3.5,0.0,0.0,0.0,0.0
2022-09-09,129.5,14.0,21.0,3.5,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10,189.0,66.5,7.0,24.5,10.5,3.5,7.0,7.0,10.5,3.5,3.5,7.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5
2022-09-11,126.0,38.5,24.5,10.5,3.5,0.0,10.5,10.5,3.5,7.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0,3.5,0.0,0.0
2022-09-12,157.5,14.0,7.0,28.0,3.5,3.5,10.5,0.0,3.5,0.0,0.0,3.5,0.0,7.0,0.0,7.0,0.0,3.5,0.0,3.5
2022-09-13,94.5,42.0,3.5,14.0,7.0,3.5,3.5,7.0,3.5,3.5,3.5,3.5,0.0,0.0,0.0,10.5,3.5,7.0,3.5,3.5
2022-09-14,133.0,28.0,45.5,24.5,3.5,3.5,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,0.0,3.5,0.0,3.5
2022-09-15,73.5,14.0,3.5,17.5,3.5,3.5,7.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0,3.5,3.5,0.0,0.0
2022-09-16,119.0,35.0,3.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.5,3.5,3.5,3.5,0.0,0.0,0.0,0.0,7.0
2022-09-17,133.0,31.5,17.5,0.0,10.5,0.0,0.0,14.0,7.0,3.5,10.5,3.5,0.0,0.0,7.0,0.0,0.0,3.5,0.0,0.0
2022-09-18,115.5,28.0,10.5,3.5,7.0,7.0,3.5,17.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3.5,14.0,0.0,3.5,0.0
2022-09-19,136.5,10.5,10.5,10.5,10.5,3.5,3.5,3.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
2022-09-20,98.0,28.0,14.0,3.5,3.5,7.0,3.5,7.0,0.0,0.0,10.5,0.0,0.0,0.0,7.0,3.5,0.0,3.5,0.0,0.0
2022-09-21,133.0,10.5,3.5,10.5,0.0,10.5,10.5,0.0,3.5,3.5,10.5,0.0,7.0,0.0,7.0,3.5,0.0,3.5,0.0,3.5
2022-09-22,133.0,17.5,24.5,10.5,0.0,0.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,7.0,0.0,0.0
2022-09-23,94.5,31.5,38.5,7.0,0.0,10.5,0.0,3.5,0.0,10.5,7.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,7.0
2022-09-24,154.0,80.5,7.0,21.0,7.0,0.0,7.0,10.5,0.0,3.5,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,10.5
2022-09-25,154.0,84.0,28.0,14.0,7.0,0.0,3.5,3.5,3.5,3.5,3.5,7.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0
2022-09-26,136.5,70.0,24.5,24.5,0.0,0.0,3.5,0.0,10.5,0.0,0.0,3.5,0.0,7.0,3.5,0.0,0.0,3.5,3.5,7.0
2022-09-27,105.0,59.5,0.0,24.5,0.0,3.5,3.5,3.5,3.5,3.5,3.5,0.0,0.0,0.0,0.0,10.5,3.5,0.0,14.0,3.5
2022-09-28,231.0,80.5,24.5,10.5,0.0,0.0,3.5,3.5,7.0,0.0,0.0,0.0,0.0,3.5,7.0,17.5,3.5,0.0,0.0,14.0
2022-09-29,122.5,35.0,7.0,0.0,7.0,0.0,0.0,14.0,0.0,3.5,0.0,0.0,7.0,0.0,3.5,0.0,0.0,3.5,0.0,0.0
2022-09-30,147.0,24.5,28.0,17.5,7.0,0.0,3.5,3.5,3.5,3.5,3.5,0.0,0.0,0.0,0.0,7.0,3.5,0.0,0.0,7.0
2022-10-01,178.5,49.0,52.5,28.0,0.0,0.0,3.5,21.0,7.0,3.5,3.5,0.0,3.5,0.0,17.5,3.5,7.0,3.5,0.0,10.5
2022-10-02,220.5,21.0,10.5,28.0,3.5,7.0,7.0,7.0,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
2022-10-03,192.5,52.5,31.5,0.0,7.0,0.0,7.0,14.0,7.0,0.0,3.5,0.0,0.0,3.5,3.5,0.0,0.0,3.5,7.0,0.0
2022-10-04,119.0,45.5,70.0,14.0,0.0,3.5,10.5,0.0,0.0,3.5,3.5,0.0,10.5,0.0,3.5,0.0,0.0,3.5,0.0,3.5
2022-10-05,161.0,14.0,17.5,14.0,7.0,0.0,17.5,0.0,3.5,3.5,0.0,10.5,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0
2022-10-06,101.5,21.0,10.5,3.5,14.0,0.0,7.0,10.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,7.0
2022-10-07,80.5,10.5,0.0,70.0,3.5,3.5,10.5,7.0,7.0,10.5,0.0,3.5,7.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
2022-10-08,143.5,45.5,10.5,35.0,0.0,3.5,0.0,3.5,10.5,10.5,0.0,7.0,3.5,0.0,0.0,3.5,0.0,3.5,0.0,3.5
2022-10-09,154.0,17.5,3.5,0.0,0.0,7.0,7.0,3.5,0.0,3.5,0.0,0.0,3.5,0.0,3.5,0.0,7.0,0.0,0.0,0.0
2022-10-10,168.0,28.0,0.0,31.5,0.0,10.5,3.5,0.0,3.5,3.5,0.0,7.0,3.5,0.0,7.0,0.0,0.0,0.0,3.5,0.0
2022-10-11,105.0,21.0,3.5,3.5,10.5,3.5,7.0,3.5,0.0,3.5,3.5,3.5,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0
2022-10-12,87.5,21.0,0.0,21.0,3.5,3.5,7.0,3.5,0.0,3.5,0.0,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0
2022-10-13,140.0,21.0,7.0,3.5,0.0,3.5,7.0,10.5,3.5,0.0,0.0,3.5,0.0,3.5,0.0,0.0,0.0,3.5,0.0,3.5
2022-10-14,94.5,45.5,3.5,10.5,0.0,3.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0
2022-10-15,140.0,42.0,0.0,10.5,0.0,7.0,7.0,7.0,3.5,10.5,3.5,0.0,3.5,0.0,0.0,10.5,3.5,3.5,3.5,7.0
2022-10-16,140.0,21.0,3.5,31.5,7.0,7.0,10.5,3.5,0.0,3.5,3.5,0.0,0.0,0.0,7.0,7.0,0.0,3.5,0.0,3.5
2022-10-17,91.0,38.5,17.5,14.0,10.5,7.0,14.0,0.0,10.5,7.0,3.5,21.0,0.0,0.0,3.5,0.0,0.0,3.5,3.5,0.0
2022-10-18,115.5,14.0,3.5,10.5,3.5,3.5,7.0,7.0,3.5,0.0,0.0,3.5,3.5,0.0,3.5,0.0,3.5,0.0,10.5,0.0
2022-10-19,73.5,7.0,0.0,14.0,7.0,3.5,3.5,10.5,7.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0,0.0,0.0,0.0,7.0
2022-10-20,84.0,10.5,14.0,3.5,10.5,3.5,3.5,0.0,14.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.5
2022-10-21,91.0,17.5,0.0,0.0,7.0,3.5,10.5,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0
2022-10-22,185.5,28.0,17.5,0.0,7.0,0.0,0.0,7.0,0.0,3.5,7.0,3.5,3.5,0.0,3.5,3.5,0.0,3.5,0.0,3.5
2022-10-23,178.5,21.0,3.5,3.5,7.0,3.5,7.0,10.5,3.5,3.5,3.5,0.0,3.5,3.5,0.0,0.0,7.0,3.5,0.0,0.0
2022-10-24,164.5,45.5,7.0,7.0,0.0,0.0,3.5,0.0,0.0,7.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0
2022-10-25,80.5,24.5,3.5,7.0,10.5,3.5,3.5,0.0,7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0
2022-10-26,98.0,24.5,0.0,3.5,0.0,3.5,0.0,3.5,3.5,3.5,0.0,0.0,0.0,3.5,0.0,3.5,3.5,3.5,14.0,0.0
2022-10-27,115.5,7.0,14.0,7.0,3.5,10.5,3.5,3.5,0.0,0.0,0.0,7.0,3.5,0.0,0.0,0.0,3.5,0.0,3.5,0.0
2022-10-28,91.0,31.5,0.0,21.0,7.0,0.0,3.5,10.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2022-10-29,154.0,35.0,7.0,10.5,7.0,3.5,7.0,0.0,3.5,3.5,3.5,3.5,3.5,0.0,3.5,10.5,0.0,7.0,14.0,7.0
2022-10-30,164.5,31.5,7.0,10.5,10.5,3.5,7.0,0.0,10.5,0.0,0.0,0.0,3.5,3.5,3.5,3.5,7.0,0.0,0.0,3.5
2022-10-31,133.0,21.0,3.5,21.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0
2022-11-01,129.5,38.5,17.5,7.0,7.0,0.0,10.5,3.5,7.0,7.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0
2022-11-02,147.0,7.0,7.0,3.5,0.0,3.5,0.0,7.0,3.5,0.0,3.5,7.0,0.0,0.0,0.0,7.0,3.5,0.0,0.0,3.5
2022-11-03,94.5,10.5,56.0,17.5,10.5,0.0,0.0,3.5,3.5,3.5,3.5,28.0,0.0,3.5,0.0,3.5,3.5,0.0,10.5,3.5
2022-11-04,133.0,21.0,0.0,14.0,7.0,3.5,7.0,3.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,241.5,28.0,10.5,10.5,17.5,3.5,10.5,3.5,10.5,7.0,3.5,0.0,3.5,0.0,0.0,3.5,0.0,3.5,17.5,0.0
2022-11-06,294.0,31.5,0.0,10.5,17.5,21.0,14.0,14.0,10.5,10.5,0.0,3.5,0.0,0.0,3.5,0.0,7.0,0.0,10.5,7.0
2022-11-07,182.0,31.5,10.5,7.0,3.5,3.5,7.0,17.5,3.5,7.0,0.0,0.0,7.0,0.0,3.5,0.0,3.5,0.0,7.0,3.5
2022-11-08,175.0,14.0,0.0,21.0,3.5,3.5,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09,126.0,42.0,0.0,10.5,7.0,0.0,10.5,3.5,3.5,3.5,0.0,0.0,3.5,3.5,0.0,0.0,0.0,7.0,0.0,7.0
2022-11-10,164.5,17.5,10.5,0.0,7.0,3.5,17.5,3.5,7.0,3.5,0.0,7.0,0.0,3.5,0.0,0.0,0.0,0.0,7.0,3.5
2022-11-11,161.0,17.5,0.0,3.5,7.0,7.0,3.5,3.5,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.5,0.0
